id,word,word_nikud,category,transliteration,translation_en,audio_file,difficulty,tags,images
671,כדורסל,כַּדּוּרְסַל,צירופי מילים,Kadursal,Basketball,combo_kadursal.wav,4,צירופי_מילים,
672,שעורי בית,שִׁעוּרֵי בַּיִת,צירופי מילים,Shi'urei Bayit,Homework,combo_shiurei_bayit.wav,4,צירופי_מילים,
673,גן ילדים,גַּן יְלָדִים,צירופי מילים,Gan Yeladim,Kindergarten,combo_gan_yeladim.wav,4,צירופי_מילים,
674,יעזר,יַעֲזֹר,פעלים - עתיד,Ya'azor,Will help (m),verb_yaazor.wav,4,פעלים_-_עתיד,
675,תעזר,תַּעֲזֹר,פעלים - עתיד,Ta'azor,Will help (f),verb_taazor.wav,4,פעלים_-_עתיד,
676,יסגר,יִסְגֹּר,פעלים - עתיד,Yisgor,Will close (m),verb_yisgor.wav,4,פעלים_-_עתיד,
677,תסגר,תִּסְגֹּר,פעלים - עתיד,Tisgor,Will close (f),verb_tisgor.wav,4,פעלים_-_עתיד,
678,יפתח,יִפְתַּח,פעלים - עתיד,Yiftach,Will open (m),verb_yiftach.wav,4,פעלים_-_עתיד,
679,תפתח,תִּפְתַּח,פעלים - עתיד,Tiftach,Will open (f),verb_tiftach.wav,4,פעלים_-_עתיד,
680,יקנה,יִקְנֶה,פעלים - עתיד,Yikneh,Will buy (m),verb_yikneh.wav,4,פעלים_-_עתיד,
681,תקנה,תִּקְנֶה,פעלים - עתיד,Tikneh,Will buy (f),verb_tikneh.wav,4,פעלים_-_עתיד,
682,יבנה,יִבְנֶה,פעלים - עתיד,Yivneh,Will build (m),verb_yivneh.wav,4,פעלים_-_עתיד,
683,תבנה,תִּבְנֶה,פעלים - עתיד,Tivneh,Will build (f),verb_tivneh.wav,4,פעלים_-_עתיד,
684,בית ספר,בֵּית סֵפֶר,צירופי מילים,Beit Sefer,School,combo_beit_sefer.wav,4,צירופי_מילים,
685,בית חולים,בֵּית חוֹלִים,צירופי מילים,Beit Cholim,Hospital,combo_beit_cholim.wav,4,צירופי_מילים,
686,תפוח עץ,תַּפּוּחַ עֵץ,צירופי מילים,Tapu'ach Etz,Apple,combo_tapuach_etz.wav,4,צירופי_מילים,
687,תפוח אדמה,תַּפּוּחַ אֲדָמָה,צירופי מילים,Tapu'ach Adama,Potato,combo_tapuach_adama.wav,4,צירופי_מילים,
688,יום הלדת,יוֹם הֻלֶּדֶת,צירופי מילים,Yom Huledet,Birthday,combo_yom_huledet.wav,4,צירופי_מילים,
689,עץ זית,עֵץ זַיִת,צירופי מילים,Etz Zayit,Olive tree,combo_etz_zayit.wav,4,צירופי_מילים,
690,שמן זית,שֶׁמֶן זַיִת,צירופי מילים,Shemen Zayit,Olive oil,combo_shemen_zayit.wav,4,צירופי_מילים,
691,כרטיס ביקור,כַּרְטִיס בִּיקוּר,צירופי מילים,Kartis Bikur,Business card,combo_kartis_bikur.wav,4,צירופי_מילים,
692,ידים,יָדַיִם,צורות רבים,Yadayim,Hands,body_yadayim.wav,3,צורות_רבים,
693,רגלים,רַגְלַיִם,צורות רבים,Raglayim,Legs/Feet,body_raglayim.wav,3,צורות_רבים,
694,עינים,עֵינַיִם,צורות רבים,Einayim,Eyes,body_einayim.wav,3,צורות_רבים,
695,אזנים,אָזְנַיִם,צורות רבים,Oznayim,Ears,body_oznayim.wav,3,צורות_רבים,
696,שפתים,שְׂפָתַיִם,צורות רבים,Sfatayim,Lips,body_sfatayim.wav,3,צורות_רבים,
697,שנים,שִׁנַּיִם,צורות רבים,Shinayim,Teeth,body_shinayim.wav,3,צורות_רבים,
698,כתפים,כְּתֵפַיִם,צורות רבים,Ktefayim,Shoulders,body_ktefayim.wav,3,צורות_רבים,
699,ברכים,בִּרְכַּיִם,צורות רבים,Birkayim,Knees,body_birkayim.wav,3,צורות_רבים,
700,יחשב,יַחְשֹׁב,פעלים - עתיד,Yachshov,Will think (m),verb_yachshov.wav,4,פעלים_-_עתיד,
701,תחשב,תַּחְשֹׁב,פעלים - עתיד,Tachshov,Will think (f),verb_tachshov.wav,4,פעלים_-_עתיד,
702,ישאל,יִשְׁאַל,פעלים - עתיד,Yish'al,Will ask (m),verb_yishal.wav,4,פעלים_-_עתיד,
703,תשאל,תִּשְׁאַל,פעלים - עתיד,Tish'al,Will ask (f),verb_tishal.wav,4,פעלים_-_עתיד,
704,יענה,יַעֲנֶה,פעלים - עתיד,Ya'aneh,Will answer (m),verb_yaaneh.wav,4,פעלים_-_עתיד,
705,תענה,תַּעֲנֶה,פעלים - עתיד,Ta'aneh,Will answer (f),verb_taaneh.wav,4,פעלים_-_עתיד,
706,יתחיל,יַתְחִיל,פעלים - עתיד,Yatchil,Will start (m),verb_yatchil.wav,4,פעלים_-_עתיד,
707,תתחיל,תַּתְחִיל,פעלים - עתיד,Tatchil,Will start (f),verb_tatchil.wav,4,פעלים_-_עתיד,
708,יגמר,יִגְמֹר,פעלים - עתיד,Yigmor,Will finish (m),verb_yigmor.wav,4,פעלים_-_עתיד,
709,תגמר,תִּגְמֹר,פעלים - עתיד,Tigmor,Will finish (f),verb_tigmor.wav,4,פעלים_-_עתיד,
710,יצטרך,יִצְטָרֵךְ,פעלים - עתיד,Yitztarech,Will need (m),verb_yitztarech.wav,4,פעלים_-_עתיד,
711,תצטרך,תִּצְטָרֵךְ,פעלים - עתיד,Titztarech,Will need (f),verb_titztarech.wav,4,פעלים_-_עתיד,
712,יוכל,יוּכַל,פעלים - עתיד,Yuchal,Will be able (m),verb_yuchal.wav,4,פעלים_-_עתיד,
713,תוכל,תּוּכַל,פעלים - עתיד,Tuchal,Will be able (f),verb_tuchal.wav,4,פעלים_-_עתיד,
714,יבין,יָבִין,פעלים - עתיד,Yavin,Will understand (m),verb_yavin.wav,4,פעלים_-_עתיד,
715,תבין,תָּבִין,פעלים - עתיד,Tavin,Will understand (f),verb_tavin.wav,4,פעלים_-_עתיד,
716,יחפש,יְחַפֵּשׂ,פעלים - עתיד,Yechapes,Will search (m),verb_yechapes.wav,4,פעלים_-_עתיד,
717,תחפש,תְּחַפֵּשׂ,פעלים - עתיד,Techapes,Will search (f),verb_techapes.wav,4,פעלים_-_עתיד,
718,ימצא,יִמְצָא,פעלים - עתיד,Yimtza,Will find (m),verb_yimtza.wav,4,פעלים_-_עתיד,
719,תמצא,תִּמְצָא,פעלים - עתיד,Timtza,Will find (f),verb_timtza.wav,4,פעלים_-_עתיד,
720,יזכר,יִזְכֹּר,פעלים - עתיד,Yizkor,Will remember (m),verb_yizkor.wav,4,פעלים_-_עתיד,
721,תזכר,תִּזְכֹּר,פעלים - עתיד,Tizkor,Will remember (f),verb_tizkor.wav,4,פעלים_-_עתיד,
722,ישכח,יִשְׁכַּח,פעלים - עתיד,Yishkach,Will forget (m),verb_yishkach.wav,4,פעלים_-_עתיד,
723,תשכח,תִּשְׁכַּח,פעלים - עתיד,Tishkach,Will forget (f),verb_tishkach.wav,4,פעלים_-_עתיד,
724,קופת חולים,קוּפַּת חוֹלִים,צירופי מילים,Kupat Cholim,Health fund/Clinic,combo_kupat_cholim.wav,4,צירופי_מילים,
725,תעודת זהות,תְּעוּדַת זֶהוּת,צירופי מילים,Te'udat Zehut,ID Card,combo_teudat_zehut.wav,4,צירופי_מילים,
726,רשיון נהיגה,רִשְׁיוֹן נְהִיגָה,צירופי מילים,Rishayon Nehiga,Driver's license,combo_rishayon_nehiga.wav,4,צירופי_מילים,
727,ארצות הברית,אַרְצוֹת הַבְּרִית,צירופי מילים,Artzot HaBrit,United States,combo_artzot_habrit.wav,4,צירופי_מילים,
728,כדור הארץ,כַּדּוּר הָאָרֶץ,צירופי מילים,Kadur Ha'Aretz,Planet Earth,combo_kadur_haaretz.wav,4,צירופי_מילים,
729,מזג אויר,מֶזֶג אֲוִיר,צירופי מילים,Mezeg Avir,Weather,combo_mezeg_avir.wav,4,צירופי_מילים,
730,סוף שבוע,סוֹף שָׁבוּעַ,צירופי מילים,Sof Shavua,Weekend,combo_sof_shavua.wav,4,צירופי_מילים,
731,ארוחת בקר,אֲרוּחַת בֹּקֶר,צירופי מילים,Aruchat Boker,Breakfast,combo_aruchat_boker.wav,4,צירופי_מילים,
732,ארוחת ערב,אֲרוּחַת עֶרֶב,צירופי מילים,Aruchat Erev,Dinner/Supper,combo_aruchat_erev.wav,4,צירופי_מילים,
733,ארוחת צהרים,אֲרוּחַת צָהֳרַיִם,צירופי מילים,Aruchat Tzahorayim,Lunch,combo_aruchat_tzahorayim.wav,4,צירופי_מילים,
734,הולכים,הוֹלְכִים,פעלים - רבים הווה,Holchim,"Go/Walk (m, pl)",verb_holchim.wav,3,פעלים_-_רבים_הווה,
735,הולכוT,הוֹלְכוֹT,פעלים - רבים הווה,Holchot,"Go/Walk (f, pl)",verb_holchot.wav,3,פעלים_-_רבים_הווה,
736,אומרים,אוֹמְרִים,פעלים - רבים הווה,Omrim,"Say (m, pl)",verb_omrim.wav,3,פעלים_-_רבים_הווה,
737,אומרות,אוֹמְרוֹת,פעלים - רבים הווה,Omrot,"Say (f, pl)",verb_omrot.wav,3,פעלים_-_רבים_הווה,
738,רואים,רוֹאִים,פעלים - רבים הווה,Ro'im,"See (m, pl)",verb_roim.wav,3,פעלים_-_רבים_הווה,
739,רואות,רוֹאוֹת,פעלים - רבים הווה,Ro'ot,"See (f, pl)",verb_root.wav,3,פעלים_-_רבים_הווה,
740,שומעים,שׁוֹמְעִים,פעלים - רבים הווה,Shom'im,"Hear (m, pl)",verb_shomim.wav,3,פעלים_-_רבים_הווה,
741,שומעות,שׁוֹמְעוֹת,פעלים - רבים הווה,Shom'ot,"Hear (f, pl)",verb_shomot.wav,3,פעלים_-_רבים_הווה,
742,אוכלים,אוֹכְלִים,פעלים - רבים הווה,Ochlim,"Eat (m, pl)",verb_ochlim.wav,3,פעלים_-_רבים_הווה,
743,אוכלות,אוֹכְלוֹת,פעלים - רבים הווה,Ochlot,"Eat (f, pl)",verb_ochlot.wav,3,פעלים_-_רבים_הווה,
744,שותים,שׁוֹתִים,פעלים - רבים הווה,Shotim,"Drink (m, pl)",verb_shotim.wav,3,פעלים_-_רבים_הווה,
745,שותות,שׁוֹתוֹת,פעלים - רבים הווה,Shotot,"Drink (f, pl)",verb_shotot.wav,3,פעלים_-_רבים_הווה,
746,חזקים,חֲזָקִים,צורות רבים,Chazakim,"Strong (m, pl)",adj_chazakim.wav,3,צורות_רבים,
747,חזקות,חֲזָקוֹת,צורות רבים,Chazakot,"Strong (f, pl)",adj_chazakot.wav,3,צורות_רבים,
748,חלשים,חַלָּשִׁים,צורות רבים,Chalashim,"Weak (m, pl)",adj_chalashim.wav,3,צורות_רבים,
749,חלשות,חַלָּשׁוֹת,צורות רבים,Chalashot,"Weak (f, pl)",adj_chalashot.wav,3,צורות_רבים,
750,נקיים,נְקִיִּים,צורות רבים,Neki'im,"Clean (m, pl)",adj_nekiim.wav,3,צורות_רבים,
751,נקיות,נְקִיּוֹת,צורות רבים,Nekiyot,"Clean (f, pl)",adj_nekiyot.wav,3,צורות_רבים,
752,מלכלכים,מְלֻכְלָכִים,צורות רבים,Meluchlachim,"Dirty (m, pl)",adj_meluchlachim.wav,3,צורות_רבים,
753,מלכלכות,מְלֻכְלָכוֹת,צורות רבים,Meluchlachot,"Dirty (f, pl)",adj_meluchlachot.wav,3,צורות_רבים,
754,כותבים,כּוֹתְבִים,פעלים - רבים הווה,Kotvim,"Write (m, pl)",verb_kotvim.wav,3,פעלים_-_רבים_הווה,
755,כותבות,כּוֹתְבוֹת,פעלים - רבים הווה,Kotvot,"Write (f, pl)",verb_kotvot.wav,3,פעלים_-_רבים_הווה,
756,קוראים,קוֹרְאִים,פעלים - רבים הווה,Kor'im,"Read (m, pl)",verb_korim.wav,3,פעלים_-_רבים_הווה,
757,קוראות,קוֹרְאוֹת,פעלים - רבים הווה,Kor'ot,"Read (f, pl)",verb_korot.wav,3,פעלים_-_רבים_הווה,
758,עובדים,עוֹבְדִים,פעלים - רבים הווה,Ovdim,"Work (m, pl)",verb_ovdim.wav,3,פעלים_-_רבים_הווה,
759,עובדות,עוֹבְדוֹת,פעלים - רבים הווה,Ovdot,"Work (f, pl)",verb_ovdot.wav,3,פעלים_-_רבים_הווה,
760,לומדים,לוֹמְדִים,פעלים - רבים הווה,Lomdim,"Learn (m, pl)",verb_lomdim.wav,3,פעלים_-_רבים_הווה,
761,לומדות,לוֹמְדוֹת,פעלים - רבים הווה,Lomdot,"Learn (f, pl)",verb_lomdot.wav,3,פעלים_-_רבים_הווה,
762,יודעים,יוֹדְעִים,פעלים - רבים הווה,Yod'im,"Know (m, pl)",verb_yodim.wav,3,פעלים_-_רבים_הווה,
763,יודעות,יוֹדְעוֹת,פעלים - רבים הווה,Yod'ot,"Know (f, pl)",verb_yodot.wav,3,פעלים_-_רבים_הווה,
764,היו,הָיוּ,פעלים - רבים עבר,Hayu,Were (pl),verb_hayu.wav,3,פעלים_-_רבים_עבר,
765,אמרו,אָמְרוּ,פעלים - רבים עבר,Amru,Said (pl),verb_amru.wav,3,פעלים_-_רבים_עבר,
766,הלכו,הָלְכוּ,פעלים - רבים עבר,Halchu,Went (pl),verb_halchu.wav,3,פעלים_-_רבים_עבר,
767,ראו,רָאוּ,פעלים - רבים עבר,Ra'u,Saw (pl),verb_rau.wav,3,פעלים_-_רבים_עבר,
768,שמעו,שָׁמְעוּ,פעלים - רבים עבר,Sham'u,Heard (pl),verb_shamu.wav,3,פעלים_-_רבים_עבר,
769,אכלו,אָכְלוּ,פעלים - רבים עבר,Achlu,Ate (pl),verb_achlu.wav,3,פעלים_-_רבים_עבר,
770,שתו,שָׁתוּ,פעלים - רבים עבר,Shatu,Drank (pl),verb_shatu.wav,3,פעלים_-_רבים_עבר,
771,כתבו,כָּתְבוּ,פעלים - רבים עבר,Katvu,Wrote (pl),verb_katvu.wav,3,פעלים_-_רבים_עבר,
772,קראו,קָרְאוּ,פעלים - רבים עבר,Kar'u,Read (pl),verb_karu.wav,3,פעלים_-_רבים_עבר,
773,נתנו,נָתְנוּ,פעלים - רבים עבר,Natnu,Gave (pl),verb_natnu.wav,3,פעלים_-_רבים_עבר,
774,עשו,עָשׂוּ,פעלים - רבים עבר,Asu,Did (pl),verb_asu.wav,3,פעלים_-_רבים_עבר,
775,ישבו,יָשְׁבוּ,פעלים - רבים עבר,Yashvu,Sat (pl),verb_yashvu.wav,3,פעלים_-_רבים_עבר,
776,עמדו,עָמְדוּ,פעלים - רבים עבר,Amdu,Stood (pl),verb_amdu.wav,3,פעלים_-_רבים_עבר,
777,רצו,רָצוּ,פעלים - רבים עבר,Ratzu,Ran (pl),verb_ratzu.wav,3,פעלים_-_רבים_עבר,
778,ידעו,יָדְעוּ,פעלים - רבים עבר,Yad'u,Knew (pl),verb_yadu.wav,3,פעלים_-_רבים_עבר,
779,רצו,רָצוּ,פעלים - רבים עבר,Ratzu,Wanted (pl),verb_ratzu_wanted.wav,3,פעלים_-_רבים_עבר,
780,יכלו,יָכְלוּ,פעלים - רבים עבר,Yachlu,Could (pl),verb_yachlu.wav,3,פעלים_-_רבים_עבר,
781,פתחו,פָּתְחוּ,פעלים - רבים עבר,Patchu,Opened (pl),verb_patchu.wav,3,פעלים_-_רבים_עבר,
782,סגרו,סָגְרוּ,פעלים - רבים עבר,Sagru,Closed (pl),verb_sagru.wav,3,פעלים_-_רבים_עבר,
783,קנו,קָנוּ,פעלים - רבים עבר,Kanu,Bought (pl),verb_kanu.wav,3,פעלים_-_רבים_עבר,
784,יאמרו,יֹאמְרוּ,פעלים - רבים עתיד,Yomru,Will say (pl),verb_yomru.wav,3,פעלים_-_רבים_עתיד,
785,ילכו,יֵלְכוּ,פעלים - רבים עתיד,Yelchu,Will go (pl),verb_yelchu.wav,3,פעלים_-_רבים_עתיד,
786,יראו,יִרְאוּ,פעלים - רבים עתיד,Yir'u,Will see (pl),verb_yiru.wav,3,פעלים_-_רבים_עתיד,
787,ישמעו,יִשְׁמְעוּ,פעלים - רבים עתיד,Yishme'u,Will hear (pl),verb_yishmeu.wav,3,פעלים_-_רבים_עתיד,
788,יאכלו,יֹאכְלוּ,פעלים - רבים עתיד,Yochlu,Will eat (pl),verb_yochlu.wav,3,פעלים_-_רבים_עתיד,
789,ישתו,יִשְׁתּוּ,פעלים - רבים עתיד,Yishtu,Will drink (pl),verb_yishtu.wav,3,פעלים_-_רבים_עתיד,
790,יכתבו,יִכְתְּבוּ,פעלים - רבים עתיד,Yichtevu,Will write (pl),verb_yichtevu.wav,3,פעלים_-_רבים_עתיד,
791,יקראו,יִקְרְאוּ,פעלים - רבים עתיד,Yikre'u,Will read (pl),verb_yikreu.wav,3,פעלים_-_רבים_עתיד,
792,יתנו,יִתְּנוּ,פעלים - רבים עתיד,Yitnu,Will give (pl),verb_yitnu.wav,3,פעלים_-_רבים_עתיד,
793,יהיו,יִהְיוּ,פעלים - רבים עתיד,Yihiyu,Will be (pl),verb_yihiyu.wav,3,פעלים_-_רבים_עתיד,
794,יעבדו,יַעַבְדוּ,פעלים - רבים עתיד,Ya'avdu,Will work (pl),verb_yaavdu.wav,3,פעלים_-_רבים_עתיד,
795,ילמדו,יִלְמְדוּ,פעלים - רבים עתיד,Yilmedu,Will learn (pl),verb_yilmedu.wav,3,פעלים_-_רבים_עתיד,
796,ישחקו,יְשַׂחֲקוּ,פעלים - רבים עתיד,Yesachaku,Will play (pl),verb_yesachaku.wav,3,פעלים_-_רבים_עתיד,
797,ירוצו,יָרוּצוּ,פעלים - רבים עתיד,Yarutzu,Will run (pl),verb_yarutzu.wav,3,פעלים_-_רבים_עתיד,
798,ישבו,יֵשְׁבוּ,פעלים - רבים עתיד,Yeshvu,Will sit (pl),verb_yeshvu.wav,3,פעלים_-_רבים_עתיד,
799,יעמדו,יַעַמְדוּ,פעלים - רבים עתיד,Ya'amdu,Will stand (pl),verb_yaamdu.wav,3,פעלים_-_רבים_עתיד,
800,יפתחו,יִפְתְּחוּ,פעלים - רבים עתיד,Yiftechi,Will open (pl),verb_yiftechi.wav,3,פעלים_-_רבים_עתיד,
801,יסגרו,יִסְגְּרוּ,פעלים - רבים עתיד,Yisgeru,Will close (pl),verb_yisgeru.wav,3,פעלים_-_רבים_עתיד,
802,יקנו,יִקְנוּ,פעלים - רבים עתיד,Yiknu,Will buy (pl),verb_yiknu.wav,3,פעלים_-_רבים_עתיד,
803,יבנו,יִבְנוּ,פעלים - רבים עתיד,Yivnu,Will build (pl),verb_yivnu.wav,3,פעלים_-_רבים_עתיד,
804,בתים,בָּתִּים,צורות רבים,Batim,Houses,noun_batim.wav,3,צורות_רבים,
805,דלתות,דְּלָתוֹת,צורות רבים,Dlatot,Doors,noun_dlatot.wav,3,צורות_רבים,
806,חלונות,חַלּוֹנוֹת,צורות רבים,Chalonot,Windows,noun_chalonot.wav,3,צורות_רבים,
807,שלחנות,שֻׁלְחָנוֹת,צורות רבים,Shulchanot,Tables,noun_shulchanot.wav,3,צורות_רבים,
808,כסאות,כִּסְאוֹת,צורות רבים,Kis'ot,Chairs,noun_kisot.wav,3,צורות_רבים,
809,מטות,מִטּוֹת,צורות רבים,Mitot,Beds,noun_mitot.wav,3,צורות_רבים,
810,ספרים,סְפָרִים,צורות רבים,Sfarim,Books,noun_sfarim.wav,3,צורות_רבים,
811,מחשבים,מַחְשְׁבִים,צורות רבים,Machshevim,Computers,noun_machshevim.wav,3,צורות_רבים,
812,מכוניות,מְכוֹנִיּוֹת,צורות רבים,Mechoniyot,Cars,noun_mechoniyot.wav,3,צורות_רבים,
813,אנשים,אֲנָשִׁים,צורות רבים,Anashim,People,noun_anashim.wav,3,צורות_רבים,
814,ילדים,יְלָדִים,צורות רבים,Yeladim,Children,noun_yeladim.wav,3,צורות_רבים,
815,בנים,בָּנִים,צורות רבים,Banim,Boys/Sons,noun_banim.wav,3,צורות_רבים,
816,בנות,בָּנוֹת,צורות רבים,Banot,Girls/Daughters,noun_banot.wav,3,צורות_רבים,
817,גברים,גְּבָרִים,צורות רבים,Gvarim,Men,noun_gvarim.wav,3,צורות_רבים,
818,נשים,נָשִׁים,צורות רבים,Nashim,Women,noun_nashim.wav,3,צורות_רבים,
819,ימים,יָמִים,צורות רבים,Yamim,Days,noun_yamim.wav,3,צורות_רבים,
820,לילות,לֵילוֹת,צורות רבים,Leilot,Nights,noun_leilot.wav,3,צורות_רבים,
821,שבועות,שָׁבוּעוֹת,צורות רבים,Shavu'ot,Weeks,noun_shavuot.wav,3,צורות_רבים,
822,חדשים,חֳדָשִׁים,צורות רבים,Chodashim,Months,noun_chodashim.wav,3,צורות_רבים,
